_step,epoch,action_dit_loss,learning_rate/base,learning_rate/pi05_model.paligemma_with_expert.gemma_expert,timing/data,timing/model,rtc_postfix_count,_runtime,_timestamp
1950,0.22,0.0029015911277383566,1.95e-05,9.75e-05,0.00023194400000647875,0.7185487040001135,114,1442.064081378,1786043485.856928
1960,0.22,0.007292668800801039,1.9600000000000002e-05,9.8e-05,0.00023753799996484304,0.9674681689998579,116,1449.59532736,1786043493.400702
1970,0.22,0.002674656454473734,1.97e-05,9.850000000000001e-05,0.00021869299985155521,0.7336542389998613,107,1456.820098113,1786043500.9319537
1980,0.22,0.013712710700929165,1.98e-05,9.900000000000001e-05,0.00021711999988838215,0.680604465999977,119,1463.854146069,1786043508.1567144
1990,0.22,0.004086353350430727,1.9900000000000003e-05,9.95e-05,0.00022806400011177175,0.6814560450000045,104,1471.409279415,1786043515.1907713
2000,0.23,0.0032186389435082674,2e-05,0.0001,0.00026238299983560864,0.7181920160001027,111,1503.341381343,1786043522.7459528
2010,0.23,0.00327086728066206,1.999998629221959e-05,9.999993146109795e-05,0.00023875100009718153,0.6946299799999451,103,1510.565111955,1786043554.6779397
2020,0.23,0.003004575613886118,1.9999945168920113e-05,9.999972584460057e-05,0.0002925019998656353,0.722119290999899,104,1517.671193853,1786043561.9017472
2030,0.23,0.003169118193909526,1.9999876630226844e-05,9.999938315113421e-05,0.00020320700014053728,0.727547082000001,105,1525.299143804,1786043569.0078523
2040,0.23,0.0011412028688937426,1.999978067634855e-05,9.999890338174276e-05,0.00020487100005084358,0.8930104110002048,109,1532.681143282,1786043576.6355302
2050,0.23,0.007758317980915308,1.999965730757754e-05,9.999828653788771e-05,0.00027449100002741034,0.7092855410000993,110,1539.981671707,1786043584.0177321
2060,0.23,0.001238059252500534,1.999950652428961e-05,9.999753262144806e-05,0.00023415000009663345,0.6946632859999227,115,1547.06390311,1786043591.3182585
2070,0.23,0.008622138760983944,1.999932832694407e-05,9.999664163472034e-05,0.00024742000005062437,0.7304806649999591,116,1554.668977202,1786043598.4005167
2080,0.23,0.0028252361807972193,1.9999122716083737e-05,9.999561358041869e-05,0.0007021210001312284,0.8547781240001768,109,1562.118045397,1786043606.005583
2090,0.24,0.01271512359380722,1.9998889692334945e-05,9.999444846167473e-05,0.00020814200001950667,0.6888170879999507,115,1569.295906052,1786043613.454646
2100,0.24,0.0023199860006570816,1.9998629256407523e-05,9.99931462820376e-05,0.00019940900006076845,0.6821325270000216,110,1576.438310291,1786043620.6325526
2110,0.24,0.005136679857969284,1.99983414090948e-05,9.999170704547399e-05,0.0002027149998866662,0.7093718900000567,114,1584.127238354,1786043627.7749774
2120,0.24,0.002673833165317774,1.999802615127361e-05,9.999013075636805e-05,0.00021453199997267802,0.7064515490001213,105,1591.585731931,1786043635.4638748
2130,0.24,0.018055984750390053,1.9997683483904285e-05,9.998841741952143e-05,0.0003311109999231121,0.7235486680001486,114,1598.569589536,1786043642.9222486
2140,0.24,0.004620612598955631,1.999731340803065e-05,9.998656704015325e-05,0.00020451499995033373,0.6938064490000215,110,1605.803335591,1786043649.9059796
2150,0.24,0.049519699066877365,1.9996915924780017e-05,9.998457962390008e-05,0.00021918700031164917,0.6956394419999015,106,1613.56485539,1786043657.1400478
2160,0.24,0.0006813863292336464,1.999649103536319e-05,9.998245517681595e-05,0.00037560999999186606,0.9043763180002315,113,1620.879975129,1786043664.9013598
2170,0.24,0.0036474152002483606,1.999603874107446e-05,9.998019370537229e-05,0.00021384100000432227,0.7326648400003251,111,1627.973575649,1786043672.216618
2180,0.25,0.0026832311414182186,1.9995559043291586e-05,9.997779521645793e-05,0.0002604719998089422,0.715069343000323,115,1635.237797987,1786043679.3101313
2190,0.25,0.005639488808810711,1.9995051943475817e-05,9.997525971737909e-05,0.00023872700012361747,0.6812962529998003,111,1642.954463177,1786043686.5743916
2200,0.25,0.0018988469382748008,1.9994517443171863e-05,9.997258721585931e-05,0.0002438070000607695,0.7217078920002677,115,1650.335594455,1786043694.2911234
2210,0.25,0.0017757677705958486,1.9993955544007905e-05,9.996977772003952e-05,0.00019939399999202578,0.6867565539996576,107,1657.467558929,1786043701.6722717
2220,0.25,0.008807601407170296,1.9993366247695593e-05,9.996683123847795e-05,0.00021640899967678706,0.7048415100002785,119,1664.724960264,1786043708.8041477
2230,0.25,0.00496332673355937,1.9992749556030014e-05,9.996374778015008e-05,0.00022729300007995334,0.6949427279996598,113,1672.476828346,1786043716.0616322
2240,0.25,0.0023803722579032183,1.9992105470889727e-05,9.996052735444863e-05,0.00027266600000075414,0.8985796880001544,106,1679.567598619,1786043723.813161
2250,0.25,0.001553664798848331,1.9991433994236723e-05,9.99571699711836e-05,0.00023153600022851606,0.7041528600002493,112,1686.709094686,1786043730.9043317
2260,0.25,0.004726984538137913,1.9990735128116434e-05,9.995367564058216e-05,0.00024082300024019787,0.734362831999988,106,1694.055388896,1786043738.0457428
2270,0.26,0.00427597900852561,1.9990008874657733e-05,9.995004437328867e-05,0.00020057800020367722,0.72567957199999,110,1701.62022015,1786043745.3920553
2280,0.26,0.004596419632434845,1.998925523607291e-05,9.994627618036454e-05,0.00025107700002990896,0.7073876069998732,117,1708.83204223,1786043752.9568486
2290,0.26,0.00229795859195292,1.9988474214657677e-05,9.994237107328837e-05,0.00039000700007818523,0.7478131430002577,115,1715.885714906,1786043760.1682947
2300,0.26,0.001010941807180643,1.9987665812791165e-05,9.993832906395583e-05,0.0004970229997525166,0.6760135490003449,111,1723.26019554,1786043767.2223747
2310,0.26,0.0017378891352564096,1.9986830032935906e-05,9.993415016467953e-05,0.00021538600003623287,0.6917708329997367,108,1730.958475262,1786043774.5968578
2320,0.26,0.0021316076163202524,1.998596687763783e-05,9.992983438818914e-05,0.0002971240000988473,0.9033852180000395,109,1738.100820192,1786043782.2952685
2330,0.26,0.00877570640295744,1.9985076349526256e-05,9.992538174763127e-05,0.00020624499984478462,0.7062802700002067,113,1745.231954306,1786043789.4374695
2340,0.26,0.005611557047814131,1.9984158451313892e-05,9.992079225656945e-05,0.0002083029999084829,0.7256979600001614,113,1752.642531935,1786043796.5686285
2350,0.26,0.00026866907137446105,1.9983213185796803e-05,9.991606592898402e-05,0.00023197499967864132,0.7026781699996718,113,1760.553834854,1786043803.9791467
2360,0.27,0.0016650044126436114,1.9982240555854448e-05,9.991120277927223e-05,0.00034913099989353213,0.8950989529998878,111,1767.64429795,1786043811.8903947
2370,0.27,0.001919671194627881,1.9981240564449614e-05,9.990620282224807e-05,0.00021753500004706439,0.7241302880001967,111,1774.697795468,1786043818.9809813
2380,0.27,0.008890449069440365,1.9980213214628453e-05,9.990106607314226e-05,0.00020570900005623116,0.6835250859999178,113,1781.815604068,1786043826.034406
2390,0.27,0.004510343540459871,1.997915850952045e-05,9.989579254760224e-05,0.0003988540001955698,0.7013677859999916,115,1790.194561957,1786043833.152217
2400,0.27,0.003787612309679389,1.997807645233842e-05,9.989038226169209e-05,0.00021169499996176455,0.6878892009999618,107,1797.229309522,1786043841.531208
2410,0.27,0.005252327769994736,1.9976967046378498e-05,9.988483523189249e-05,0.0002861329999177542,0.6875154890003614,110,1804.2710044,1786043848.5658982
2420,0.27,0.008036897517740726,1.9975830295020124e-05,9.987915147510062e-05,0.0003359899997121829,0.732585373999882,113,1811.553724408,1786043855.6075428
2430,0.27,0.006402819883078337,1.9974666201726044e-05,9.987333100863023e-05,0.00022842599992145551,0.9050757280001562,106,1819.612661793,1786043862.890351
2440,0.27,0.005371836945414543,1.9973474770042284e-05,9.986737385021142e-05,0.00023100099997463985,0.7247714309996809,108,1826.703263463,1786043870.949324
2450,0.28,0.003084962721914053,1.9972256003598153e-05,9.986128001799077e-05,0.0002192129995819414,0.7080538390000584,115,1833.904469922,1786043878.0398946
2460,0.28,0.0012802154524251819,1.9971009906106228e-05,9.985504953053114e-05,0.00020775600023625884,0.6892395680001755,109,1841.018538811,1786043885.2409441
2470,0.28,0.0041555981151759624,1.996973648136233e-05,9.984868240681164e-05,0.00045461699983206927,0.6882848789996387,109,1848.938433258,1786043892.3552036
2480,0.28,0.002625487046316266,1.9968435733245542e-05,9.98421786662277e-05,0.00020940600006724708,0.6901306039999326,113,1855.994192181,1786043900.275024
2490,0.28,0.001827826490625739,1.996710766571816e-05,9.983553832859078e-05,0.0002625749998514948,0.6927373959997567,114,1863.007329187,1786043907.3307693
2500,0.28,0.0019123173551633954,1.9965752282825714e-05,9.982876141412856e-05,0.000602569999955449,0.6889420759998757,116,1870.069716773,1786043914.3440042
2510,0.28,0.0016342761227861047,1.9964369588696928e-05,9.982184794348464e-05,0.0001985049998438626,0.6802404270001716,106,1878.251923254,1786043921.406341
2520,0.28,0.003456323640421033,1.9962959587543733e-05,9.981479793771866e-05,0.00020520999987638788,0.6958579070001178,115,1885.48073619,1786043929.588492
2530,0.28,0.0032753939740359783,1.996152228366124e-05,9.98076114183062e-05,0.00022096899965617922,0.749945463000131,112,1892.554244965,1786043936.8173602
2540,0.29,0.003013920271769166,1.996005768142772e-05,9.980028840713861e-05,0.00020556099980240106,0.7185698950002006,114,1899.570590547,1786043943.8908708
2550,0.29,0.0017533105565235019,1.995856578530461e-05,9.979282892652305e-05,0.00019840599998133257,0.710715882000386,110,1907.568795086,1786043950.9072611
2560,0.29,0.0026807463727891445,1.995704659983648e-05,9.97852329991824e-05,0.00020688699987658765,0.707555905999925,117,1914.65613437,1786043958.9054353
2570,0.29,0.010071808472275734,1.995550012965104e-05,9.97775006482552e-05,0.00027128000010634423,0.7124630749999596,115,1921.773316363,1786043965.9928036
2580,0.29,0.003311796812340617,1.9953926379459095e-05,9.976963189729547e-05,0.00020646500024668057,0.7095567060000576,108,1928.876845658,1786043973.1099732
2590,0.29,0.0048467423766851425,1.9952325354054568e-05,9.976162677027284e-05,0.0002129230001628457,0.8367719410002792,105,1936.989564537,1786043980.213432
2600,0.29,0.009013851173222065,1.995069705831446e-05,9.97534852915723e-05,0.00020283599997128476,0.7122779219998847,103,1944.093831738,1786043988.3261943
2610,0.29,0.0014276879373937845,1.9949041497198844e-05,9.974520748599422e-05,0.00020483499974943697,0.7251177429998279,120,1951.247780236,1786043995.4304843
2620,0.29,0.008021397516131401,1.994735867575084e-05,9.97367933787542e-05,0.00023371399993266095,0.6962173540000549,116,1958.443464346,1786044002.5844355
2630,0.3,0.0005848079454153776,1.994564859909662e-05,9.97282429954831e-05,0.0002078380002785707,0.8960926470003869,109,1966.656148985,1786044009.7801447
2640,0.3,0.009400096721947193,1.994391127244537e-05,9.971955636222684e-05,0.00021420200027932879,0.9065501059999406,111,1973.734679644,1786044017.9929245
2650,0.3,0.001652179635129869,1.9942146701089288e-05,9.971073350544644e-05,0.000404729000365478,0.6988312950002182,111,1980.827448024,1786044025.0713427
2660,0.3,0.006434150505810976,1.994035489040357e-05,9.970177445201784e-05,0.00021572000014202786,0.6870500099998935,111,1987.988832998,1786044032.1638296
2670,0.3,0.0009778053499758244,1.9938535845846377e-05,9.96926792292319e-05,0.00038916899984542397,0.7100288560000081,111,1996.186871409,1786044039.3254826
2680,0.3,0.007529205642640591,1.9936689572958834e-05,9.968344786479416e-05,0.00021482400006789248,0.7257276639998054,113,2003.359883386,1786044047.5235376
2690,0.3,0.0011172632221132517,1.9934816077365013e-05,9.967408038682505e-05,0.0002785840001706674,0.7288351449997208,110,2010.59251841,1786044054.6965094
2700,0.3,0.0019405704224482179,1.99329153647719e-05,9.96645768238595e-05,0.00020584599997164332,0.7543723119997594,107,2017.772442862,1786044061.9291866
2710,0.31,0.0024495087563991547,1.9930987440969402e-05,9.9654937204847e-05,0.0004539080000540707,0.706185959999857,112,2025.566929341,1786044069.1091216
2720,0.31,0.008707948960363865,1.9929032311830303e-05,9.964516155915151e-05,0.0002032300003520504,0.6956121089997396,116,2032.952871662,1786044076.9037023
2730,0.31,0.0012613353319466114,1.992704998331027e-05,9.963524991655134e-05,0.0002592420000837592,0.7207463609997831,107,2040.110822982,1786044084.2894967
2740,0.31,0.002662467770278454,1.9925040461447814e-05,9.962520230723906e-05,0.0005770220000158588,0.7276726449999842,110,2047.638633603,1786044091.4475064
2750,0.31,0.004435974173247814,1.9923003752364297e-05,9.961501876182148e-05,0.0004152639999119856,0.8700338160001593,116,2055.454388971,1786044098.975248
2760,0.31,0.002233704086393118,1.9920939862263878e-05,9.960469931131939e-05,0.00020937899989803554,0.7055895450002936,119,2062.710825754,1786044106.7910311
2770,0.31,0.000793488638009876,1.9918848797433528e-05,9.959424398716764e-05,0.00021644100024786894,0.7218860359998871,109,2069.790033409,1786044114.0473537
2780,0.31,0.004834666382521391,1.9916730564242996e-05,9.958365282121497e-05,0.0002801659998112882,0.6838001410001198,108,2076.988426339,1786044121.1267102
2790,0.31,0.0015525580383837223,1.991458516914478e-05,9.957292584572391e-05,0.000426983000124892,0.7305264279998482,104,2084.952600093,1786044128.325093
2800,0.32,0.0009315970819443464,1.9912412618674134e-05,9.956206309337068e-05,0.0002098360000672983,0.7608911119996264,110,2092.27574579,1786044136.2891111
2810,0.32,0.006089195143431425,1.991021291944902e-05,9.95510645972451e-05,0.0002730459996200807,0.680449727999985,114,2099.400802305,1786044143.6124437
2820,0.32,0.0025365338660776615,1.99079860781701e-05,9.95399303908505e-05,0.00024235499995484133,0.6820857410002645,108,2106.991240019,1786044150.7372284
2830,0.32,0.004520075395703316,1.9905732101620727e-05,9.952866050810363e-05,0.00029264299973874586,1.00087705299984,104,2114.376326068,1786044158.3278384
2840,0.32,0.004665377549827099,1.9903450996666898e-05,9.951725498333448e-05,0.00020329500011939672,0.7058569949999765,111,2121.604404592,1786044165.7129216
2850,0.32,0.0006558672175742686,1.9901142770257254e-05,9.950571385128626e-05,0.00020430899985512951,0.686995857999591,108,2128.743412889,1786044172.9410646
2860,0.32,0.003139429958537221,1.9898807429423054e-05,9.949403714711527e-05,0.000221853999846644,0.7100180770003135,105,2136.226438633,1786044180.0800843
2870,0.32,0.0005663041956722736,1.9896444981278154e-05,9.948222490639076e-05,0.0002790019998428761,0.7347588849997919,109,2143.813521439,1786044187.563073
2880,0.32,0.004413388203829527,1.9894055433018977e-05,9.947027716509488e-05,0.0001961210000445135,0.7203812890002155,114,2151.149374285,1786044195.1500914
2890,0.33,0.0012619521003216505,1.9891638791924504e-05,9.945819395962251e-05,0.00022686000011162832,0.7231781969999247,117,2158.208980056,1786044202.4859815
2900,0.33,0.005368337035179138,1.988919506535624e-05,9.94459753267812e-05,0.00022808799985796213,0.7300903159998597,109,2166.044637354,1786044209.5457616
2910,0.33,0.008242924697697163,1.9886724260758205e-05,9.943362130379103e-05,0.000222625999867887,0.8384253839999474,111,2173.516536628,1786044217.3813186
2920,0.33,0.002405380131676793,1.9884226385656892e-05,9.942113192828445e-05,0.0007137329998840869,0.686307652999858,112,2180.812079042,1786044224.8531582
2930,0.33,0.010579281486570835,1.9881701447661266e-05,9.940850723830632e-05,0.00022400500029107207,0.7281359970002086,117,2187.841450081,1786044232.148744
2940,0.33,0.0015714267501607537,1.9879149454462726e-05,9.939574727231363e-05,0.00021714800004701829,0.7118261440000424,108,2195.555118508,1786044239.1780853
2950,0.33,0.023650750517845154,1.9876570413835084e-05,9.938285206917541e-05,0.0002058219997707056,0.9067143190000024,114,2202.951434079,1786044246.8917334
2960,0.33,0.005400038789957762,1.9873964333634546e-05,9.936982166817273e-05,0.0002355679998800042,0.7008397399999922,110,2210.271437729,1786044254.2880306
2970,0.33,0.002610735595226288,1.9871331221799682e-05,9.935665610899842e-05,0.00024269100003948552,0.7280614440001045,112,2217.397096518,1786044261.6080444
2980,0.34,0.004628811031579971,1.9868671086351413e-05,9.934335543175707e-05,0.00028653000026679365,0.6914832299999034,113,2225.003035376,1786044268.733691
2990,0.34,0.0004099221550859511,1.9865983935392967e-05,9.932991967696483e-05,0.00024703400004000287,0.7294179900000017,105,2232.316330889,1786044276.3396735
3000,0.34,0.0037574628368020058,1.9863269777109875e-05,9.931634888554937e-05,0.00027084500015917,0.7244821409999531,119,2239.696542124,1786044283.6528854
3010,0.34,0.004735620226711035,1.986052861976993e-05,9.930264309884965e-05,0.00022593899984713062,0.6892353140001433,110,2246.783142691,1786044291.0331182
3020,0.34,0.0036433953791856766,1.9857760471723177e-05,9.928880235861588e-05,0.00021485300021595322,0.7227113320000171,110,2254.523926933,1786044298.119813
3030,0.34,0.002858235966414213,1.9854965341401874e-05,9.927482670700937e-05,0.00020357499988676864,0.6776994870001545,116,2261.895477387,1786044305.860544
3040,0.34,0.006067017558962107,1.9852143237320475e-05,9.926071618660238e-05,0.00019576000022425433,0.7114578880000408,113,2269.226473199,1786044313.2320967
3050,0.34,0.0019109281711280346,1.9849294168075596e-05,9.924647084037798e-05,0.0002142650000678259,0.7238536190002378,110,2276.222614222,1786044320.5631464
3060,0.34,0.0026973469648510218,1.984641814234599e-05,9.923209071172994e-05,0.0002062579997073044,0.6860983510000551,111,2284.048266344,1786044327.559173
3070,0.35,0.0011319590266793966,1.9843515168892537e-05,9.921757584446269e-05,0.00022044399975129636,0.7170411130000502,103,2291.566162913,1786044335.3849683
3080,0.35,0.0027804651763290167,1.98405852565582e-05,9.920292628279099e-05,0.000208126999950764,0.701052116000028,112,2298.595498276,1786044342.9027345
3090,0.35,0.0026639129500836134,1.9837628414267997e-05,9.918814207133998e-05,0.000537979999990057,0.7074792200000957,117,2305.859934906,1786044349.9321826
